play_id,game_id,game_date,ep,wp,down,qtr,ydstogo,yardline_100,fourth_down_converted,fourth_down_failed,yards_gained,play_type,shotgun,no_huddle,qb_dropback,score_differential,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,goal_to_go,posteam_type,season_type,week,posteam_timeouts_remaining,defteam_timeouts_remaining,vegas_wp,vegas_home_wp,no_score_prob,fg_prob,td_prob,opp_fg_prob,opp_td_prob,season,success,shotgun_binary,no_huddle_binary,qb_dropback_binary,is_pass_play,is_rush_play,is_home,is_regular_season
2754,2023_07_BUF_NE,2023-10-22,1.1037124292925,0.2230182439088821,4.0,3,1,43.0,1.0,0.0,2.0,run,0,0,0.0,-6.0,25.0,925.0,925.0,0,away,REG,7,3.0,2.0,0.372789591550827,0.627210408449173,0.048976220190525,0.1955032795667648,0.3671245872974396,0.1566669940948486,0.2264357209205627,2023,1,0,0,0,0,1,0,1
2866,2023_07_BUF_NE,2023-10-22,1.6482630209065974,0.2298061400651931,4.0,4,2,33.0,0.0,1.0,0.0,pass,1,0,1.0,-6.0,830.0,830.0,830.0,0,away,REG,7,3.0,2.0,0.3760436773300171,0.6239563226699829,0.034835085272789,0.4547399580478668,0.2447842359542846,0.1030512228608131,0.1600123643875122,2023,0,1,0,1,1,0,0,1
3651,2023_07_BUF_NE,2023-10-22,2.9505523468833417,0.3613198697566986,4.0,4,2,8.0,1.0,0.0,4.0,pass,1,0,1.0,-5.0,170.0,170.0,170.0,0,away,REG,7,2.0,2.0,0.446782648563385,0.553217351436615,0.1316829025745391,0.6836802363395691,0.1518120020627975,0.013134860433638,0.0179986990988254,2023,1,1,0,1,1,0,0,1
3457,2023_07_CLE_IND,2023-10-22,0.4947475241497159,0.6067442297935486,4.0,3,2,41.0,0.0,1.0,0.0,run,0,0,0.0,2.0,145.0,1045.0,1045.0,0,away,REG,7,3.0,3.0,0.7154763340950012,0.2845236659049988,0.0182694029062986,0.2153620272874832,0.3250572085380554,0.1467451453208923,0.2855418026447296,2023,0,0,0,0,0,1,0,1
4863,2023_07_CLE_IND,2023-10-22,3.7487065468449146,0.3691368401050567,4.0,4,1,1.0,1.0,0.0,1.0,run,0,0,0.0,-5.0,19.0,19.0,19.0,1,away,REG,7,0.0,2.0,0.3739001452922821,0.6260998547077179,0.2501432001590729,0.3259503841400146,0.4075954258441925,0.0025360179133713,0.0111803263425827,2023,1,0,0,0,0,1,0,1
201,2023_07_DET_BAL,2023-10-22,4.080477651557885,0.6258361339569092,4.0,1,1,7.0,1.0,0.0,7.0,run,0,0,0.0,0.0,642.0,1542.0,3342.0,0,home,REG,7,3.0,3.0,0.6558824777603149,0.6558824777603149,0.0021913435775786,0.479511559009552,0.4381479918956756,0.030905233696103,0.0476016625761985,2023,1,0,0,0,0,1,1,1
1576,2023_07_DET_BAL,2023-10-22,-0.1167817863170057,0.0042378390207886,4.0,2,8,48.0,0.0,1.0,0.0,pass,1,0,1.0,-28.0,295.0,295.0,2095.0,0,away,REG,7,3.0,3.0,0.0017094175564125,0.9982905824435876,0.3144693076610565,0.1368167698383331,0.1947257965803146,0.129718080163002,0.216317743062973,2023,0,1,0,1,1,0,0,1
2343,2023_07_DET_BAL,2023-10-22,0.1100362206343561,0.0022370184306055,4.0,3,4,45.0,1.0,0.0,15.0,pass,1,0,1.0,-28.0,700.0,1600.0,1600.0,0,away,REG,7,3.0,3.0,0.0015619143377989,0.998438085662201,0.0075934007763862,0.2097546905279159,0.298869639635086,0.172858715057373,0.3009004890918731,2023,1,1,0,1,1,0,0,1
2466,2023_07_DET_BAL,2023-10-22,2.8919860146124847,0.0029078116640448,4.0,3,6,6.0,0.0,1.0,0.0,pass,1,0,1.0,-28.0,575.0,1475.0,1475.0,1,away,REG,7,3.0,3.0,0.0014146596658974,0.9985853403341024,0.0013606102438643,0.9216210842132568,0.0432793088257312,0.0133928470313549,0.019466595724225,2023,0,1,0,1,1,0,0,1
2786,2023_07_DET_BAL,2023-10-22,1.902417339384556,0.0009166939998976886,4.0,3,1,36.0,0.0,1.0,0.0,pass,1,0,1.0,-35.0,294.0,1194.0,1194.0,0,away,REG,7,3.0,2.0,0.0005187910865060985,0.999481208913494,0.0155741982161998,0.2993719577789306,0.377420574426651,0.1221739947795867,0.181777611374855,2023,0,1,0,1,1,0,0,1
3807,2023_07_DET_BAL,2023-10-22,2.4003777009784244,0.00011538150283740832,4.0,4,10,20.0,0.0,1.0,0.0,pass,1,0,1.0,-32.0,299.0,299.0,299.0,0,away,REG,7,2.0,2.0,3.3894564694492146e-05,0.9999661054353056,0.1053394526243209,0.7498418092727661,0.0765362158417701,0.0214344579726457,0.0458856336772441,2023,0,1,0,1,1,0,0,1
4028,2023_07_DET_BAL,2023-10-22,0.0852159943897277,6.658235361101106e-05,4.0,4,5,53.0,1.0,0.0,6.0,pass,1,0,1.0,-32.0,137.0,137.0,137.0,0,away,REG,7,2.0,2.0,1.5284304026863538e-05,0.9999847156959732,0.5328564643859863,0.0927637740969657,0.1408823430538177,0.1036391854286193,0.1250708401203155,2023,1,1,0,1,1,0,0,1
3287,2023_07_GB_DEN,2023-10-22,2.4076521396636963,0.2388895899057388,4.0,4,1,29.0,1.0,0.0,2.0,pass,0,0,1.0,-6.0,712.0,712.0,712.0,0,away,REG,7,3.0,2.0,0.2631701827049255,0.7368298172950745,0.0404357127845287,0.4088729619979858,0.3310607075691223,0.0975000858306884,0.1205625385046005,2023,1,0,0,1,1,0,0,1
3454,2023_07_GB_DEN,2023-10-22,3.0449699407909065,0.2893672287464142,4.0,4,2,4.0,1.0,0.0,4.0,pass,1,0,1.0,-6.0,515.0,515.0,515.0,0,away,REG,7,2.0,1.0,0.2838044166564941,0.7161955833435059,0.0334206596016883,0.811720609664917,0.114505261182785,0.0195086877793073,0.019242251291871,2023,1,1,0,1,1,0,0,1
4066,2023_07_GB_DEN,2023-10-22,-0.0805434792418964,0.9021138548851012,4.0,4,9,73.0,0.0,1.0,0.0,pass,1,0,1.0,2.0,6.0,6.0,6.0,0,home,REG,7,0.0,0.0,0.8545840382575989,0.8545840382575989,0.9494081735610962,0.0070960074663162,0.0044282297603785,0.0014854555483907,0.0110006835311651,2023,0,1,0,1,1,0,1,1
1300,2023_07_JAX_NO,2023-10-19,0.7143602052237839,0.2281181067228317,4.0,2,2,44.0,0.0,1.0,0.0,pass,1,0,1.0,-11.0,647.0,647.0,2447.0,0,home,REG,7,3.0,3.0,0.2651145458221435,0.2651145458221435,0.069729708135128,0.1891414523124694,0.3344277143478393,0.145407035946846,0.2525895535945892,2023,0,1,0,1,1,0,1,1
1776,2023_07_JAX_NO,2023-10-19,0.6934947251575068,0.2088041007518768,4.0,2,3,39.0,1.0,0.0,17.0,pass,1,0,1.0,-11.0,213.0,213.0,2013.0,0,home,REG,7,3.0,3.0,0.2558509409427643,0.2558509409427643,0.3223848938941955,0.179675817489624,0.2249041050672531,0.1035163104534149,0.1607061773538589,2023,1,1,0,1,1,0,1,1
2095,2023_07_JAX_NO,2023-10-19,0.8863101785536855,0.7782597541809082,4.0,2,2,46.0,1.0,0.0,13.0,pass,0,0,1.0,8.0,93.0,93.0,1893.0,0,away,REG,7,3.0,2.0,0.7109842300415039,0.2890157699584961,0.51053786277771,0.1180695742368698,0.1897637099027633,0.1120720878243446,0.066265121102333,2023,1,0,0,1,1,0,0,1
2505,2023_07_JAX_NO,2023-10-19,0.9972698567435144,0.181605726480484,4.0,3,1,52.0,1.0,0.0,17.0,run,0,0,0.0,-11.0,767.0,1667.0,1667.0,0,home,REG,7,3.0,3.0,0.2259589880704879,0.2259589880704879,0.0046291262842714,0.1818615198135376,0.3870259523391723,0.1636980026960373,0.2536801397800445,2023,1,0,0,0,0,1,1,1
3185,2023_07_JAX_NO,2023-10-19,2.4190203840844333,0.0858992338180542,4.0,3,2,25.0,1.0,0.0,10.0,run,1,0,0.0,-15.0,183.0,1083.0,1083.0,0,home,REG,7,3.0,3.0,0.1155551150441169,0.1155551150441169,0.0057833055034279,0.6837665438652039,0.1648355573415756,0.0555610843002796,0.0884413123130798,2023,1,1,0,0,0,1,1,1
3426,2023_07_JAX_NO,2023-10-19,4.854618148994632,0.0929550528526306,4.0,4,1,1.0,1.0,0.0,1.0,run,1,0,0.0,-15.0,864.0,864.0,864.0,1,home,REG,7,3.0,3.0,0.104543887078762,0.104543887078762,0.0083020729944109,0.3086301386356354,0.6132755279541016,0.0250579006969928,0.0416877791285514,2023,1,1,0,0,0,1,1,1
3853,2023_07_JAX_NO,2023-10-19,0.8071873572189361,0.9140546917915344,4.0,4,1,47.0,0.0,1.0,0.0,run,1,0,0.0,8.0,455.0,455.0,455.0,0,away,REG,7,3.0,3.0,0.8828210234642029,0.1171789765357971,0.1736496388912201,0.1702306568622589,0.307342916727066,0.1316962093114853,0.2097328305244445,2023,0,1,0,0,0,1,0,1
4616,2023_07_JAX_NO,2023-10-19,2.8760412832489237,0.1568837314844131,4.0,4,6,6.0,0.0,1.0,0.0,pass,1,0,1.0,-7.0,25.0,25.0,25.0,1,home,REG,7,2.0,3.0,0.1742594242095947,0.1742594242095947,0.1148321032524108,0.8013389706611633,0.0739595144987106,0.0044783735647797,0.0046482239849865,2023,0,1,0,1,1,0,1,1
3836,2023_07_LAC_KC,2023-10-22,-1.1031743357889354,0.0035292876418679,4.0,4,16,81.0,1.0,0.0,19.0,pass,1,0,1.0,-14.0,160.0,160.0,160.0,0,away,REG,7,1.0,3.0,0.0012767020380124,0.9987232979619876,0.4833861589431762,0.0599111430346965,0.0913050696253776,0.1519235670566558,0.2092049270868301,2023,1,1,0,1,1,0,0,1
2199,2023_07_LV_CHI,2023-10-22,0.094426492229104,0.833613932132721,4.0,2,17,54.0,0.0,1.0,-5.0,pass,1,0,1.0,11.0,2.0,2.0,1802.0,0,home,REG,7,2.0,1.0,0.7597219944000244,0.7597219944000244,0.9467886686325072,0.0333010740578174,0.0084926625713706,0.0017685311613604,0.0085315089672803,2023,0,1,0,1,1,0,1,1
3197,2023_07_LV_CHI,2023-10-22,2.8646697162184864,0.02265858463943,4.0,4,4,9.0,1.0,0.0,4.0,pass,1,0,1.0,-18.0,852.0,852.0,852.0,0,away,REG,7,3.0,3.0,0.038632858544588,0.961367141455412,0.008704962208867,0.8894150853157043,0.0601773895323276,0.0149102341383695,0.0258282758295536,2023,1,1,0,1,1,0,0,1
3874,2023_07_LV_CHI,2023-10-22,-1.0216430574655533,0.0003129113174509257,4.0,4,4,73.0,1.0,0.0,9.0,pass,1,0,1.0,-24.0,284.0,284.0,284.0,0,away,REG,7,3.0,3.0,0.00016191868053283542,0.9998380813194672,0.3440905213356018,0.0932747572660446,0.1399103552103042,0.1610918790102005,0.2570313215255737,2023,1,1,0,1,1,0,0,1
1103,2023_07_MIA_PHI,2023-10-22,1.6072769148740915,0.549565315246582,4.0,2,1,37.0,1.0,0.0,2.0,run,0,0,0.0,0.0,780.0,780.0,2580.0,0,home,REG,7,3.0,3.0,0.5713490843772888,0.5713490843772888,0.0390270017087459,0.2500071823596954,0.3756328821182251,0.1300638914108276,0.1985393166542053,2023,1,0,0,0,0,1,1,1
1635,2023_07_MIA_PHI,2023-10-22,1.3535890314378776,0.7936025261878967,4.0,2,3,33.0,1.0,0.0,32.0,pass,1,0,1.0,7.0,221.0,221.0,2021.0,0,home,REG,7,3.0,3.0,0.7941077351570129,0.7941077351570129,0.2445620447397232,0.4085854291915893,0.1595666259527206,0.0759084969758987,0.1091707274317741,2023,1,1,0,1,1,0,1,1
2676,2023_07_MIA_PHI,2023-10-22,2.4447300898609683,0.2673145532608032,4.0,3,3,21.0,0.0,1.0,0.0,pass,1,0,1.0,-7.0,253.0,1153.0,1153.0,0,away,REG,7,3.0,3.0,0.2334988862276077,0.7665011137723923,0.0050814803689718,0.8082565069198608,0.0833401083946228,0.0381095595657825,0.0642073974013328,2023,0,1,0,1,1,0,0,1
3363,2023_07_MIA_PHI,2023-10-22,-0.4733817712403834,0.8422625064849854,4.0,4,1,74.0,1.0,0.0,2.0,run,0,0,0.0,7.0,601.0,601.0,601.0,0,home,REG,7,2.0,2.0,0.836308479309082,0.836308479309082,0.1797036081552505,0.1373493820428848,0.214346170425415,0.2102367132902145,0.2512134313583374,2023,1,0,0,0,0,1,1,1
3466,2023_07_MIA_PHI,2023-10-22,0.0874224340077489,0.8710641264915466,4.0,4,1,63.0,1.0,0.0,2.0,run,0,1,0.0,7.0,490.0,490.0,490.0,0,home,REG,7,2.0,2.0,0.8674882650375366,0.8674882650375366,0.2472736686468124,0.1430080831050872,0.2294225543737411,0.1647807210683822,0.2086359560489654,2023,1,0,1,0,0,1,1,1
3748,2023_07_MIA_PHI,2023-10-22,-0.4872337926644832,0.0075175086967647,4.0,4,10,75.0,0.0,1.0,0.0,pass,1,0,1.0,-14.0,203.0,203.0,203.0,0,away,REG,7,0.0,1.0,0.0038011020515114,0.9961988979484886,0.6046609878540039,0.0428031831979751,0.1032427102327346,0.0952430441975593,0.1504764258861541,2023,0,1,0,1,1,0,0,1
3919,2023_07_PIT_LA,2023-10-22,0.315364848356694,0.9420480132102966,4.0,4,1,39.0,1.0,0.0,1.0,run,0,0,0.0,7.0,144.0,144.0,144.0,0,away,REG,7,2.0,0.0,0.9491022825241088,0.0508977174758911,0.6367906332015991,0.090085782110691,0.1189200729131698,0.0658354759216308,0.0848811492323875,2023,1,0,0,0,0,1,0,1
3517,2023_07_SF_MIN,2023-10-23,0.4506051754578948,0.1953872889280319,4.0,4,1,51.0,1.0,0.0,2.0,run,0,0,0.0,-5.0,378.0,378.0,378.0,0,away,REG,7,2.0,3.0,0.318009614944458,0.681990385055542,0.2277869284152984,0.1550140678882599,0.2636622488498688,0.1378762573003769,0.2080071866512298,2023,1,0,0,0,0,1,0,1
2630,2023_07_WAS_NYG,2023-10-22,3.572715930058621,0.1275038421154022,4.0,3,1,12.0,1.0,0.0,8.0,pass,1,0,1.0,-14.0,667.0,1567.0,1567.0,0,away,REG,7,3.0,3.0,0.2171800285577774,0.7828199714422226,0.0022829491645097,0.5434213280677795,0.3557443916797638,0.0324438959360122,0.0644822195172309,2023,1,1,0,1,1,0,0,1
4372,2023_07_WAS_NYG,2023-10-22,2.9404490108718164,0.1867422610521316,4.0,4,1,18.0,1.0,0.0,6.0,pass,1,0,1.0,-7.0,120.0,120.0,120.0,0,away,REG,7,2.0,3.0,0.2006235867738723,0.7993764132261276,0.239689826965332,0.4278542995452881,0.2765498757362365,0.0240023955702781,0.0299255605787038,2023,1,1,0,1,1,0,0,1
4482,2023_07_WAS_NYG,2023-10-22,2.7894939866964705,0.173731043934822,4.0,4,5,7.0,0.0,1.0,0.0,pass,1,0,1.0,-7.0,61.0,61.0,61.0,0,away,REG,7,2.0,2.0,0.2262867391109466,0.7737132608890533,0.1544941216707229,0.7388289570808411,0.0913891568779945,0.0081001678481698,0.0061825825832784,2023,0,1,0,1,1,0,0,1
442,2023_08_ATL_TEN,2023-10-29,0.0210274015553295,0.4032308757305145,4.0,1,1,66.0,1.0,0.0,2.0,run,0,0,0.0,-3.0,470.0,1370.0,3170.0,0,home,REG,8,3.0,3.0,0.3025431632995605,0.3025431632995605,0.0163044817745685,0.1578878462314605,0.3214214742183685,0.1945603340864181,0.3027005195617676,2023,1,0,0,0,0,1,1,1
3933,2023_08_ATL_TEN,2023-10-29,-0.300198360811919,0.0303430296480655,4.0,4,1,66.0,1.0,0.0,11.0,pass,1,1,1.0,-12.0,342.0,342.0,342.0,0,away,REG,8,3.0,3.0,0.0421413667500019,0.957858633249998,0.2875118255615234,0.1129500716924667,0.2074431329965591,0.1525771021842956,0.2334198951721191,2023,1,1,1,1,1,0,0,1
4371,2023_08_ATL_TEN,2023-10-29,-0.0676529963966459,0.1452792435884475,4.0,4,1,78.0,0.0,1.0,0.0,pass,1,1,1.0,-5.0,93.0,93.0,93.0,0,away,REG,8,0.0,3.0,0.1182844191789627,0.8817155808210373,0.6939423084259033,0.042691808193922,0.0913298279047012,0.0886757671833038,0.081228882074356,2023,0,1,1,1,1,0,0,1
954,2023_08_BAL_ARI,2023-10-29,1.238514316501096,0.5042999386787415,4.0,2,1,44.0,0.0,1.0,0.0,pass,1,0,1.0,0.0,900.0,900.0,2700.0,0,home,REG,8,3.0,3.0,0.221079021692276,0.221079021692276,0.0266418568789958,0.2013745158910751,0.3847135901451111,0.1489234268665313,0.2314306199550628,2023,0,1,0,1,1,0,1,1
1328,2023_08_BAL_ARI,2023-10-29,2.1674716027919203,0.549565315246582,4.0,2,1,36.0,0.0,1.0,0.0,run,0,0,0.0,0.0,538.0,538.0,2338.0,0,home,REG,8,3.0,3.0,0.2605281472206115,0.2605281472206115,0.055168729275465,0.3497919142246246,0.3458066284656524,0.1034265160560607,0.1421651095151901,2023,0,0,0,0,0,1,1,1
2920,2023_08_CHI_LAC,2023-10-29,-0.7764516663737595,0.0188877172768116,4.0,3,1,71.0,0.0,1.0,0.0,run,0,0,0.0,-20.0,237.0,1137.0,1137.0,0,away,REG,8,3.0,3.0,0.0080846399068832,0.9919153600931168,0.0174441523849964,0.1331123858690261,0.2821708619594574,0.1930529177188873,0.3670958578586578,2023,0,0,0,0,0,1,0,1
3227,2023_08_CHI_LAC,2023-10-29,2.224077838473022,0.0030490770004689,4.0,4,2,26.0,0.0,1.0,0.0,pass,1,0,1.0,-23.0,900.0,900.0,900.0,0,away,REG,8,3.0,3.0,0.0014037771616131,0.9985962228383868,0.0099658761173486,0.6842473745346069,0.146050214767456,0.0642251521348953,0.0940687954425811,2023,0,1,0,1,1,0,0,1
3520,2023_08_CHI_LAC,2023-10-29,2.19866242678836,0.999534010887146,4.0,4,1,35.0,0.0,1.0,0.0,run,0,0,0.0,23.0,704.0,704.0,704.0,0,home,REG,8,3.0,3.0,0.9999533891677856,0.9999533891677856,0.032335739582777,0.3812183439731598,0.3424877524375915,0.0857301503419876,0.1551902890205383,2023,0,0,0,0,0,1,1,1
3743,2023_08_CHI_LAC,2023-10-29,1.71934129006695,0.0003283578553237021,4.0,4,3,31.0,0.0,1.0,0.0,pass,1,0,1.0,-23.0,544.0,544.0,544.0,0,away,REG,8,3.0,3.0,0.0002364721876801923,0.9997635278123198,0.0503039434552192,0.5995160341262817,0.1447418928146362,0.0833165273070335,0.1203755959868431,2023,0,1,0,1,1,0,0,1
4115,2023_08_CHI_LAC,2023-10-29,3.049835826619528,0.0007485656533390284,4.0,4,2,5.0,1.0,0.0,4.0,run,1,1,0.0,-23.0,196.0,196.0,196.0,0,away,REG,8,3.0,3.0,0.00023559654073324057,0.9997644034592668,0.0726909786462783,0.7418124079704285,0.1462449878454208,0.0158606879413127,0.0218946579843759,2023,1,1,1,0,0,1,0,1
2200,2023_08_CLE_SEA,2023-10-29,1.638866345921997,0.7403400540351868,4.0,2,2,34.0,1.0,0.0,7.0,pass,1,0,1.0,3.0,45.0,45.0,1845.0,0,home,REG,8,1.0,2.0,0.7788612246513367,0.7788612246513367,0.4677145481109619,0.3212667107582092,0.1385228335857391,0.0516137592494487,0.0200079511851072,2023,1,1,0,1,1,0,1,1
4174,2023_08_CLE_SEA,2023-10-29,-0.1661619714577682,0.0464725457131862,4.0,4,19,84.0,0.0,1.0,0.0,pass,1,0,1.0,-4.0,22.0,22.0,22.0,0,away,REG,8,1.0,2.0,0.0288307592272758,0.9711692407727242,0.923364520072937,0.0141233606263995,0.005982722621411,0.03234289214015,0.0212233364582061,2023,0,1,0,1,1,0,0,1
1346,2023_08_HOU_CAR,2023-10-29,3.182879605330527,0.4098725020885467,4.0,2,2,2.0,0.0,1.0,0.0,pass,1,0,1.0,-7.0,466.0,466.0,2266.0,1,home,REG,8,3.0,3.0,0.2877444922924042,0.2877444922924042,0.0299429669976234,0.7765318751335144,0.1517230123281479,0.0177428275346755,0.0224510785192251,2023,0,1,0,1,1,0,1,1
2880,2023_08_HOU_CAR,2023-10-29,4.461188345099799,0.4203971326351166,4.0,3,1,1.0,1.0,0.0,1.0,run,0,0,0.0,-5.0,42.0,942.0,942.0,1,away,REG,8,3.0,3.0,0.5475115180015564,0.4524884819984436,0.011065968312323,0.3364334106445312,0.5630457997322083,0.0280401203781366,0.0584320798516273,2023,1,0,0,0,0,1,0,1
3710,2023_08_HOU_CAR,2023-10-29,0.2774330232059583,0.4991773664951324,4.0,4,2,47.0,1.0,0.0,3.0,pass,1,0,1.0,-1.0,202.0,202.0,202.0,0,home,REG,8,3.0,3.0,0.3525130450725555,0.3525130450725555,0.4172956943511963,0.1250850707292556,0.1866257488727569,0.1056112721562385,0.1572742164134979,2023,1,1,0,1,1,0,1,1
4133,2023_08_JAX_PIT,2023-10-29,-0.3798475530929863,0.0183220840990543,4.0,4,16,60.0,0.0,1.0,0.0,pass,1,0,1.0,-10.0,150.0,150.0,150.0,0,home,REG,8,2.0,2.0,0.014317556284368,0.014317556284368,0.515565812587738,0.0910773500800132,0.1081000939011573,0.1299485266208648,0.147549107670784,2023,0,1,0,1,1,0,1,1
4532,2023_08_JAX_PIT,2023-10-29,0.4700080693583004,0.011731551028788,4.0,4,2,41.0,0.0,1.0,0.0,pass,1,0,1.0,-10.0,5.0,5.0,5.0,0,home,REG,8,0.0,2.0,0.0050220340490341,0.0050220340490341,0.844799816608429,0.1277726888656616,0.0189344193786382,0.0013737911358475,0.0060886028222739,2023,0,1,0,1,1,0,1,1
1411,2023_08_KC_DEN,2023-10-29,0.7784613578114659,0.8759816884994507,4.0,2,2,40.0,0.0,1.0,0.0,pass,0,0,1.0,11.0,515.0,515.0,2315.0,0,home,REG,8,2.0,3.0,0.6475641131401062,0.6475641131401062,0.1677715480327606,0.176693394780159,0.2999059855937958,0.1308694779872894,0.2114695012569427,2023,0,0,0,1,1,0,1,1
3543,2023_08_KC_DEN,2023-10-29,-0.2741317483596504,0.0437171943485736,4.0,4,1,66.0,1.0,0.0,8.0,pass,0,0,1.0,-12.0,578.0,578.0,578.0,0,away,REG,8,2.0,2.0,0.1065037250518798,0.8934962749481201,0.1947320252656936,0.1314548701047897,0.2320648431777954,0.1923258304595947,0.2448815107345581,2023,1,0,0,1,1,0,0,1
3714,2023_08_KC_DEN,2023-10-29,2.2208588420180604,0.0525789111852645,4.0,4,2,26.0,0.0,1.0,0.0,pass,1,0,1.0,-12.0,460.0,460.0,460.0,0,away,REG,8,2.0,2.0,0.1056583449244499,0.8943416550755501,0.086263932287693,0.6205595135688782,0.1542398333549499,0.0607884936034679,0.076889269053936,2023,0,1,0,1,1,0,0,1
3916,2023_08_KC_DEN,2023-10-29,-1.059793934226036,0.0145779876038432,4.0,4,27,86.0,0.0,1.0,0.0,pass,1,0,1.0,-12.0,299.0,299.0,299.0,0,away,REG,8,0.0,2.0,0.020529706031084,0.979470293968916,0.5035936236381531,0.043034803122282,0.0964832156896591,0.1486759632825851,0.2019834220409393,2023,0,1,0,1,1,0,0,1
2849,2023_08_LA_DAL,2023-10-29,1.8318208288401363,0.9551485180854796,4.0,3,1,37.0,1.0,0.0,5.0,pass,1,0,1.0,16.0,309.0,1209.0,1209.0,0,home,REG,8,2.0,3.0,0.9810358285903932,0.9810358285903932,0.0095136072486639,0.2747877240180969,0.3894951045513153,0.1201625987887382,0.1962764710187912,2023,1,1,0,1,1,0,1,1
3163,2023_08_LA_DAL,2023-10-29,-0.7705063482280821,0.016755910590291,4.0,4,2,67.0,1.0,0.0,13.0,pass,1,0,1.0,-19.0,900.0,900.0,900.0,0,away,REG,8,3.0,2.0,0.0054821958765387,0.9945178041234612,0.0329972244799137,0.1496428698301315,0.2592785060405731,0.2076452076435089,0.3436455726623535,2023,1,1,0,1,1,0,0,1
3258,2023_08_LA_DAL,2023-10-29,0.4186332605313509,0.0191850196570158,4.0,4,2,46.0,0.0,1.0,0.0,pass,1,1,1.0,-19.0,804.0,804.0,804.0,0,away,REG,8,3.0,2.0,0.0073407483287155,0.9926592516712844,0.0397126637399196,0.1832993626594543,0.3295724391937256,0.1629216223955154,0.2792238593101501,2023,0,1,1,1,1,0,0,1
829,2023_08_LV_DET,2023-10-30,-0.422171390382573,0.3951519429683685,4.0,1,2,51.0,0.0,1.0,0.0,pass,1,0,1.0,-3.0,156.0,1056.0,2856.0,0,away,REG,8,2.0,3.0,0.227684885263443,0.772315114736557,0.0222702864557504,0.1755171865224838,0.2812002301216125,0.162594735622406,0.3488852381706238,2023,0,1,0,1,1,0,0,1
3686,2023_08_LV_DET,2023-10-30,-0.660694092977792,0.032014288008213,4.0,4,10,64.0,0.0,1.0,-8.0,pass,1,0,1.0,-12.0,421.0,421.0,421.0,0,away,REG,8,3.0,3.0,0.0284812953323125,0.9715187046676874,0.2063643038272857,0.1368425339460373,0.2013369351625442,0.1653420329093933,0.2836284935474396,2023,0,1,0,1,1,0,0,1
3993,2023_08_LV_DET,2023-10-30,-0.8512453853618354,0.0218220110982656,4.0,4,18,68.0,0.0,1.0,12.0,pass,1,0,1.0,-12.0,217.0,217.0,217.0,0,away,REG,8,1.0,3.0,0.0118765952065587,0.9881234047934412,0.4052981436252594,0.086916871368885,0.1332584172487259,0.1347346752882003,0.2348696291446685,2023,0,1,0,1,1,0,0,1
4091,2023_08_LV_DET,2023-10-30,0.4066958947805688,0.9937567710876464,4.0,4,2,36.0,1.0,0.0,5.0,pass,0,0,1.0,12.0,120.0,120.0,120.0,0,home,REG,8,3.0,0.0,0.99901282787323,0.99901282787323,0.6776639223098755,0.147787719964981,0.0691053718328476,0.0483354479074478,0.0542377941310405,2023,1,0,0,1,1,0,1,1
2546,2023_08_MIN_GB,2023-10-29,3.57350501185283,0.8144001364707947,4.0,3,1,12.0,1.0,0.0,2.0,run,0,0,0.0,7.0,666.0,1566.0,1566.0,0,away,REG,8,3.0,3.0,0.8602776527404785,0.1397223472595214,0.0022832232061773,0.5434865951538086,0.3557870984077453,0.0323277600109577,0.0644899606704711,2023,1,0,0,0,0,1,0,1
3225,2023_08_MIN_GB,2023-10-29,4.822490598075092,0.0245746690779924,4.0,3,1,1.0,1.0,0.0,1.0,pass,1,0,1.0,-21.0,162.0,1062.0,1062.0,1,home,REG,8,3.0,3.0,0.0229833275079727,0.0229833275079727,0.0052522928453981,0.3055799007415771,0.6148416996002197,0.0253188423812389,0.0464485436677932,2023,1,1,0,1,1,0,1,1
3884,2023_08_MIN_GB,2023-10-29,2.879779062815942,0.0473553016781806,4.0,4,5,10.0,0.0,1.0,0.0,pass,1,0,1.0,-14.0,439.0,439.0,439.0,0,home,REG,8,3.0,2.0,0.0315177962183952,0.0315177962183952,0.0314236767590045,0.8566643595695496,0.07270547747612,0.0168633963912725,0.0213265623897314,2023,0,1,0,1,1,0,1,1
4072,2023_08_MIN_GB,2023-10-29,2.5045859795063734,0.0355587936937809,4.0,4,16,21.0,0.0,1.0,15.0,run,1,0,1.0,-14.0,294.0,294.0,294.0,0,home,REG,8,3.0,2.0,0.0208913255482912,0.0208913255482912,0.0822290852665901,0.8132873773574829,0.0508140437304973,0.0194050092250108,0.0333225317299366,2023,0,1,0,1,0,1,1,1
4483,2023_08_MIN_GB,2023-10-29,0.469535558077041,0.0012424705782905,4.0,4,20,44.0,0.0,1.0,0.0,pass,1,1,1.0,-14.0,81.0,81.0,81.0,0,home,REG,8,0.0,1.0,0.0006014726823195815,0.0006014726823195815,0.7892403602600098,0.0723597481846809,0.074191465973854,0.0367862395942211,0.0233224648982286,2023,0,1,1,1,1,0,1,1
228,2023_08_NE_MIA,2023-10-29,0.56678865570575,0.5890309810638428,4.0,1,1,55.0,1.0,0.0,17.0,pass,1,1,1.0,0.0,722.0,1622.0,3422.0,0,home,REG,8,3.0,3.0,0.7796420454978943,0.7796420454978943,0.0062372898682951,0.1642358005046844,0.3616325557231903,0.1805969029664993,0.2755943238735199,2023,1,1,1,1,1,0,1,1
